Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1126,21,52.096865883474536,56.85300840879967,74.25312604426432,5,1
1127,18,60.25722683644253,80.19292608894807,71.23171499520653,7,1
1128,18,76.15842422840416,74.40196267260482,86.02301012448953,8,1
1129,22,62.20100148261189,73.9630449570484,63.587652031364634,9,1
1130,21,62.61894893577031,70.67193788063426,74.41326911990457,7,1
1131,18,72.72647024799645,81.3167983909508,95.08608594438768,2,1
1132,21,44.360355321882835,78.93367246156443,71.69141951482662,8,1
1133,19,57.42110270554204,63.93221404392699,56.03671443247933,8,1
1134,20,62.44665061273941,51.21038100102302,98.08728061237359,11,1
1135,18,66.96397017052983,44.33908634329594,63.41343675468627,2,1
1136,22,71.15430985338318,66.5490578466806,59.52266414518358,6,1
1137,19,92.50974684599562,42.24137670058735,59.99567685242437,10,1
1138,24,83.62504241621642,71.51395413145573,80.73197392735081,1,1
1139,21,58.460349632620975,63.687558466356265,87.57335968387781,11,1
1140,24,66.08006410822799,95.21475451046014,93.1248361674316,7,1
1141,23,65.05841294361815,72.80380981489229,72.18384154873381,10,1
1142,19,62.28771225218885,67.59084748612754,60.15751563605738,2,1
1143,24,74.08773738731365,45.3736239237754,65.160660815818,5,1
1144,18,42.10330670543638,50.32750480557594,72.40300899275083,7,1
1145,21,83.21071582009726,77.53895799172777,71.74578034367167,10,1
1146,20,95.40326186073032,63.616646746153066,87.69957800054551,11,1
1147,19,65.95239188992275,100.0,56.18863571840686,9,1
1148,18,65.65953362323256,66.83728187230633,58.614286176657146,1,1
1149,22,72.35566370813007,70.36491192194255,68.28228255405604,9,1
1150,23,85.29078965440316,49.56344225930901,76.43044970989322,11,1
1151,21,65.13559424774137,81.26404191721441,66.68812479745054,5,1
1152,19,84.00917749152605,55.039907576179125,65.71100509019564,6,1
1153,19,77.32742008679864,75.34176914674963,86.08495703168384,8,1
1154,20,100.0,79.3651063983888,77.66343667665468,11,1
1155,20,65.07006977256556,69.33270562695236,60.18332667033506,2,1
1156,22,40.359993284187496,92.59759309892225,65.8835003897629,7,1
1157,23,48.50591318971729,59.4501569968965,78.20180441668188,4,1
1158,22,70.17892356100235,91.45756298370168,56.86773185054253,9,1
1159,18,85.41823141031128,50.20675573960137,78.12879745102313,6,1
1160,18,60.212362893689146,79.1863988863149,67.8744229649862,7,1
1161,22,66.53601325187005,66.00621126191962,76.35369931863224,11,1
1162,23,80.27264105997364,58.08614372441424,73.43837373306094,6,1
1163,22,55.52151098682314,44.74209751775177,58.591748224687805,11,1
1164,23,60.83095901207773,64.35063198516463,64.36056351735513,8,1
1165,23,52.48409968584609,63.46658887747013,89.36881198019854,6,1
1166,24,87.67342139323843,70.42068712136242,100.0,7,1
1167,21,93.12509217694551,78.14740966835035,51.03309374777538,8,1
1168,23,46.308775157604096,56.68147357652517,84.51747739200171,1,1
1169,20,67.86721751517665,92.6157475363884,75.54740086542162,10,1
1170,23,91.10888462597417,60.460514027721345,96.98739907769169,4,1
1171,23,75.98042775433356,76.4307157063836,65.29785787092392,6,1
1172,23,62.66141150501358,69.26234336568596,82.77940560660448,1,1
1173,24,46.80756820583652,65.21806400882186,68.36828104372331,4,1
1174,24,87.29416827734296,68.56080055171044,87.37683852566929,6,1
1175,18,75.40772822416746,54.83597474561154,99.73545437783235,7,1
1176,24,47.905204183873664,62.57407414398596,74.55678265174467,6,1
1177,20,87.84836580812487,49.24342645385391,58.33245140882529,11,1
1178,20,45.99394657363195,60.31021529431622,88.9664732751601,4,1
1179,24,66.69270768748882,61.46666302174886,78.78578603616533,7,1
1180,22,66.03077944941806,79.8330990787988,76.53639304030303,10,1
1181,21,94.27571993271752,63.35304729314122,90.99886329670419,2,1
1182,24,66.0843071217977,61.726857267676785,58.34836236160289,6,1
1183,23,66.03035970548913,71.08056233315655,63.40581666198409,5,1
1184,19,49.553824826534594,70.53193653051588,79.13118414011458,2,1
1185,21,60.394034814120914,59.72543060159063,63.13825887569017,9,1
1186,21,57.74056808679036,73.51919749526317,68.20788749415127,7,1
1187,20,58.52166450992961,65.49893923250724,87.29721234333724,3,1
1188,21,70.0942678733781,59.702713790829904,77.19544278634302,7,1
1189,24,33.48735421236111,61.06329636685409,57.854068930019295,11,1
1190,23,47.34654631874653,81.2909096509272,76.89642981091104,11,1
1191,23,68.33471689589268,61.48400809436619,86.86887849158359,6,1
1192,18,71.81882024655897,71.655754711086,74.05845675019714,7,1
1193,23,66.49850802034156,50.046396298673514,82.46158237780317,4,1
1194,23,69.38808265322558,83.61426997749165,65.79587711779453,10,1
1195,20,63.863250795171226,59.83808016178112,75.11854015778425,8,1
1196,23,69.72243095155505,73.60405295441441,53.07882848904664,8,1
1197,18,76.51213330393324,64.47804620795664,79.55678735596373,7,1
1198,19,76.40700593031491,73.44367820909441,76.32156707370157,7,1
1199,24,59.66562382812256,74.2081630851057,56.516811345152014,10,1
1200,20,83.72642109374425,65.97471435705853,90.25055114208557,8,1
1201,19,72.3566304175498,41.876496323880225,78.85361226025096,1,1
1202,20,88.48320934509654,83.27421153171537,63.68790458296242,6,1
1203,22,91.49308646900623,66.0413627277883,79.8735311539531,2,1
1204,21,48.35909917940131,73.15208410043692,60.18677599470991,1,1
1205,22,57.114586916969365,77.68406165871576,61.84634826443728,10,1
1206,23,82.20322059955825,61.59956193999759,60.2492241581228,7,1
1207,19,45.02661369806579,75.23989639246247,59.90277835944053,6,1
1208,23,91.3026544404006,57.53357068226063,77.25135413041409,5,1
1209,21,64.84176707781006,73.42559999069967,73.13429459774497,5,1
1210,20,78.62549552663528,68.27583868869019,80.97865463003092,9,1
1211,21,68.25414005708835,62.08506799099361,38.16376947964527,9,1
1212,18,49.11415708324469,68.65789038438197,67.30152722600425,6,1
1213,21,85.83316903197962,53.22729137245388,67.47114304892338,3,1
1214,18,100.0,72.32655898743457,72.63161147002624,7,1
1215,21,62.27487585466462,73.77950910631947,72.32126086298804,4,1
1216,24,65.16462173732137,72.83896195865759,74.73702353771287,5,1
1217,18,30.263506850994105,89.03039158557375,73.06577599445205,7,1
1218,19,90.2725435518418,66.67036800252977,66.49442991426355,7,1
1219,23,83.67647984263004,67.63428259020934,67.20544490776076,10,1
1220,23,43.99924206917629,51.61622838429621,71.36616963625207,8,1
1221,22,39.026718069296706,90.01457288160067,78.05571985063293,1,1
1222,23,40.761530752521026,47.02599246811691,73.02117476778203,5,1
1223,20,79.67753688059227,71.19989049379828,62.577781195518696,9,1
1224,24,81.17487129421123,59.39306496807981,61.942484208249056,7,1
1225,21,56.14999083446818,68.87243257744495,78.11874671102593,11,1
1226,22,77.48890047074198,49.68717019022772,81.08871254278964,2,1
1227,20,72.38315681486729,80.48328857679229,84.85217083728764,1,1
1228,20,64.49095439718673,54.62748562380644,66.10888703198405,8,1
1229,18,84.5529524002795,84.32754358339281,49.46779675631629,9,1
1230,23,51.925965981579424,55.01345367401194,76.57973754529161,10,1
1231,19,87.21308820390843,81.65297386746168,63.41241778505052,5,1
1232,19,59.07217668978471,56.3664917305538,70.7595556833443,11,1
1233,22,96.72305022950567,59.39546404228756,73.7787586462684,6,1
1234,24,54.920409647778,67.97415476290232,78.64379596826504,2,1
1235,19,64.72641882099809,56.129026151227045,82.71838616615784,11,1
1236,21,70.8788070631353,55.716739015879426,86.03561872374483,5,1
1237,19,70.78477821733725,56.29122175802023,87.83182222369959,4,1
1238,22,77.36242750927143,72.46397818448317,73.24855710325883,8,1
1239,19,50.714763726299836,67.99370841844834,51.73628718517618,8,1
1240,21,69.44031387630048,68.73683719051104,64.68551437398196,5,1
1241,18,72.07197559604082,63.455140038947725,88.89751303621587,11,1
1242,24,62.083926639578095,75.68179859804937,73.78511469537771,8,1
1243,22,76.06087926189126,82.70081243568872,98.14049532028186,6,1
1244,18,49.804451297683286,76.05863889881716,67.45217523378668,10,1
1245,18,65.10319166423974,65.07439828250939,99.75435642808901,6,1
1246,18,58.70223813394501,50.90900882855945,71.98189937677209,4,1
1247,20,65.14853605676471,40.32087020442291,66.96296062078393,10,1
1248,24,91.70553189881805,67.09189209477668,63.46000152468709,11,1
1249,23,91.996835892361,40.095320219518264,79.91824772424337,3,1
1250,24,89.05624690871831,65.20972533330199,55.043352566560515,9,1
1251,20,63.06614079878723,87.636724783292,65.4029312409993,5,1
1252,23,83.6142741520031,51.851419291163076,71.36901981401545,10,1
1253,24,71.68543190388706,49.99450272780525,44.90595853749543,10,1
1254,18,70.68384555254512,76.91707921179912,70.83076948798532,4,1
1255,22,68.83957978571246,28.71962012993727,92.64595828668337,6,1
1256,23,96.37626786068688,73.34531396553629,77.18346036587587,4,1
1257,21,90.48757908334696,88.5591298601849,64.10345214603201,6,1
1258,21,81.17344627670646,55.78521126846986,66.26549633487812,10,1
1259,19,67.4454855173406,53.38064354034963,76.04574497367035,8,1
1260,23,70.59341137381843,76.26032616639341,65.87103438097361,8,1
1261,22,77.95849906806602,51.6095871160329,77.6227175889833,6,1
1262,20,62.17586632218966,79.35146213228245,65.53229749779867,1,1
1263,18,84.07473573946756,52.74966100451587,59.708487773908125,1,1
1264,19,56.1813233283564,92.75763269468186,86.16954514571609,3,1
1265,21,75.87765531996108,77.27227904019522,80.50847721243699,2,1
1266,20,35.654266753110555,68.53261334265719,49.33884636682758,1,1
1267,20,61.74072210096805,91.95056920329297,67.95770190954538,1,1
1268,18,100.0,82.44161190992382,84.51527015384373,6,1
1269,23,85.54287241587866,73.16063487720635,70.0063123208296,7,1
1270,21,93.03202674901786,41.91492092766126,65.03340873865429,8,1
1271,22,59.99038498968427,58.17908342502859,68.96947053341898,3,1
1272,20,71.55659255200653,83.1957342441871,73.33100889592913,1,1
1273,18,89.22988379641457,49.79823539509359,69.8443715821391,5,1
1274,22,79.49642402058066,57.27987417376213,71.0078798776815,8,1
1275,23,77.62848816037479,53.69063097490745,70.20072264279044,11,1
1276,21,94.45872955495093,73.63299556849739,60.31657907082423,11,1
1277,23,54.39317551579108,81.49056535208032,59.69808521819325,4,1
1278,20,67.23642940831745,81.50438486027733,58.92052768635112,2,1
1279,22,43.68871655995969,56.06052845498831,73.09799412548867,9,1
1280,22,53.573409220965985,73.44121931316153,78.99318637042249,9,1
1281,22,86.11278088268456,55.40164336136026,60.704361996328146,3,1
1282,20,56.23976100711815,65.05232100366753,53.998562037706336,7,1
1283,20,81.03286381187645,75.28235338524424,61.54417084595417,1,1
1284,23,94.87727562952121,82.85925471280858,88.82884250838718,8,1
1285,19,67.33092737512092,37.90844208874381,68.24269360781626,8,1
1286,23,77.7979515969972,69.38088567971899,69.43098064049244,3,1
1287,21,81.1496819431438,87.70210624941919,62.42744425072036,5,1
1288,18,51.677574054001525,71.25107201545514,78.86046967903101,4,1
1289,22,60.753214820484295,69.15658581910637,70.51997137951356,7,1
1290,19,54.945081824922966,60.11789987927484,63.2803334615769,11,1
1291,18,61.94915334875457,87.33054154900792,59.62907247378624,7,1
1292,19,80.74166047121649,60.76502266704218,76.53417107539325,11,1
1293,24,61.072049035865625,66.5979085337094,75.16782185519338,8,1
1294,23,69.47270159602274,61.41701550055579,57.14063173831743,5,1
1295,20,54.36307574603147,69.5147371192095,86.72858626035546,11,1
1296,22,88.39633246800554,87.95912798667474,64.29733950429963,5,1
1297,23,61.82335014664994,55.314508571926716,45.302959823541144,8,1
1298,18,92.8447082786493,69.57574569952612,90.34361298995438,5,1
1299,24,70.91393640774041,73.47490300302132,70.76949361759972,1,1
1300,24,48.89500633055381,56.62735011042914,77.21364720032825,11,1
1301,24,67.43459880181564,67.17377801444992,92.0674349440611,3,1
1302,18,54.058347588007535,93.91876167287509,59.96854260748379,2,1
1303,18,78.8402406606723,43.24114940956868,77.75202539329595,10,1
1304,18,66.079558265097,62.10318966579638,86.10394012979852,5,1
1305,18,72.44815382541032,71.50783309702129,60.78587188074064,8,1
1306,24,64.45970334930156,62.73679842934842,89.52788203008913,9,1
1307,24,61.66986544205012,100.0,55.09008384337439,9,1
1308,19,55.39566985576559,75.6816703107381,70.85562069859435,1,1
1309,23,82.54334405232294,53.37883171996734,59.095957748898,1,1
1310,22,67.40270347300454,35.28536902551568,80.35011500403084,1,1
1311,20,65.27963659452423,72.76386207852595,60.415268581015226,1,1
1312,24,67.02679152336759,57.42133226669445,64.59229172331393,9,1
1313,20,59.81707309771338,86.04457908790116,61.4524150362907,1,1
1314,23,65.32972859835962,64.15188211925462,57.57676882056196,7,1
1315,23,73.08444722040231,60.04307703062658,62.796418594197604,6,1
1316,20,54.48794501414852,59.80653979997022,71.4560200969387,9,1
1317,24,56.659720103811885,81.8111284336099,70.79740940377904,11,1
1318,20,90.6742614043401,73.81816255767549,69.40232244721815,9,1
1319,19,64.55865200800666,92.58339413307229,64.00148267238883,4,1
1320,21,61.72658786613985,64.98850037315536,67.72760030804291,9,1
1321,24,49.84192591661087,80.07191176874245,52.97296941931245,6,1
1322,24,82.76016456211359,80.31126518176305,63.61215874659417,5,1
1323,22,54.16111279733735,77.43338834288983,69.33885996441002,9,1
1324,18,69.77061008557813,60.86199053334701,75.53228327262055,7,1
1325,21,44.37722396025114,74.62771242064103,74.06715309840381,9,1
1326,23,82.27259200546175,66.63860583910399,57.264242263467565,5,1
1327,24,87.65284365427871,66.2707722047184,77.1334471876525,4,1
1328,20,77.26780518217024,56.71865591640628,73.46700277653053,10,1
1329,21,46.98279802892055,38.31525762276988,89.28200382216103,3,1
1330,22,82.58143215863846,85.47726909877458,54.06718872572512,5,1
1331,23,57.58976500539471,74.04181717000372,70.36227708845163,9,1
1332,18,52.435421819175815,49.19522492452303,84.37567662390829,3,1
1333,18,64.2480843136352,78.04794644767173,68.44288953569205,1,1
1334,22,63.949484899802655,85.75389690186338,61.038530157847795,2,1
1335,22,62.424270232295655,78.88734425402626,62.20726816594791,10,1
1336,20,89.10511371857041,55.51706549633897,81.41748785164104,5,1
1337,24,100.0,57.75211350449884,53.422943695670995,3,1
1338,18,49.46295193975803,60.32973579213573,68.00123523409759,6,1
1339,23,59.667514085131145,80.05518728685335,61.48716600587277,11,1
1340,21,72.14122504067436,74.70543802835213,62.3887713156445,8,1
1341,23,64.16925263594159,100.0,77.29921031799881,6,1
1342,19,75.99098123917774,45.027609135949646,67.25648667767459,10,1
1343,19,83.73978033918692,67.26362328803869,74.7964089391849,9,1
1344,22,81.24048913405062,41.01142636919522,57.095913408723774,6,1
1345,20,79.14600351774749,76.3530706662832,81.95878308557201,5,1
1346,19,94.88643281379585,82.9365246610616,74.55208819370141,4,1
1347,18,46.16579075625836,88.189485634754,86.85609561202645,2,1
1348,23,92.20163187931922,70.63930930010704,67.11659501007284,6,1
1349,23,63.80512548865384,41.213668807011786,77.39475193301452,2,1
1350,22,81.7768783101344,67.29792000871252,81.40076299625397,5,1
1351,24,54.55500657580835,74.11505851634102,77.1587404164589,1,1
1352,24,56.372554121600835,53.92795243442194,92.37347028882827,3,1
1353,21,79.93175937223042,64.29029871068582,52.04138038743208,10,1
1354,22,41.06904965875232,50.121305115655346,74.0958110147736,5,1
1355,21,84.84163117432469,59.42213658898993,67.12974696387941,7,1
1356,24,88.89945253512383,80.77453197164638,66.2677217413189,8,1
1357,22,72.6667728074344,77.52228125507808,89.92241411787614,7,1
1358,22,72.12641553367835,48.46692686788982,64.55745438607931,7,1
1359,22,57.49545782637322,58.130207933067084,82.2339181502157,11,1
1360,24,80.11674103605503,68.79928778686038,59.35099496164791,2,1
1361,21,75.21497869611139,71.1713404596702,84.23416125663458,6,1
1362,21,56.17741905964266,58.719459408356784,71.73057926178907,5,1
1363,22,64.12780074867712,74.6704043465023,68.60687381152528,11,1
1364,19,67.60996862956294,67.50604891279332,53.558945421693885,9,1
1365,20,64.10796705221219,31.927183263952216,68.63180890981083,10,1
1366,24,49.556328799750375,59.9966154181262,63.758956408374274,11,1
1367,20,80.48530462875843,59.59683977845201,92.97195066757078,4,1
1368,20,66.34734316147158,77.4958318054564,72.61998882842892,7,1
1369,21,70.23047163839964,77.74482932049267,64.84204311577246,11,1
1370,21,61.3260011890386,44.590561207009685,64.3338396165888,8,1
1371,19,77.12907210957985,74.13860459795194,55.681258560563805,6,1
1372,20,72.98044276572105,66.96450616439031,90.2673495678701,3,1
1373,20,88.19176583695628,69.76994171374632,87.07535058619416,11,1
1374,22,77.20898069408477,59.406421738287776,71.19697068398344,5,1
1375,21,66.95973397244333,67.13438108125247,98.15214478854796,1,1
1376,20,58.904247737461596,84.10457551609676,71.84279514321776,8,1
1377,23,82.98929025874968,69.57060062727994,85.15719754085812,11,1
1378,19,65.76135851820314,67.40602612134948,78.79393627442161,2,1
1379,23,67.42423650105668,61.291152761252974,65.10602461956921,10,1
1380,23,67.42042590560987,82.73158307241549,74.18830821296294,7,1
1381,24,63.97588434014306,50.06897056665906,76.47268832707076,9,1
1382,24,67.68191508655195,56.77242557503915,56.34879150745128,1,1
1383,19,98.89311344098866,49.265040655004576,75.45570650297063,4,1
1384,23,54.28266918808462,70.80959245070231,85.69133438823944,7,1
1385,20,57.78243683857585,84.51646648981622,63.701638605517516,9,1
1386,21,90.76486627231375,63.396864154027725,69.47494120669296,2,1
1387,19,64.37793423257392,53.02832251315195,58.68475703068365,2,1
1388,22,63.24068073887658,90.91025077186958,66.20642588922976,6,1
1389,23,85.5229578516015,74.3179629330776,67.13755918959399,3,1
1390,19,48.69706574077374,71.8853380108799,90.93794981632317,4,1
1391,18,82.32181643880108,65.33733100957798,68.19372157021431,3,1
1392,18,70.68424643982316,77.36619840600474,65.63614497591608,1,1
1393,24,76.97203196247966,71.66597789990138,70.87252127885911,6,1
1394,21,76.69046432878189,61.262242002688666,51.50776750635786,11,1
1395,20,60.58026120276043,63.606763224619954,43.69543381973065,11,1
1396,21,85.76775670224859,53.72158478581753,55.41461714468265,2,1
1397,21,61.747934327828965,51.976087374615034,75.88923541911782,2,1
1398,21,76.13273528498112,63.84686926864434,71.9678771302799,7,1
1399,21,88.56586728293705,84.15900849208063,82.429261456735,5,1
1400,22,90.68352549769705,53.521715029741216,53.75554761174743,8,1
1401,22,65.99310496088961,79.70918040960375,69.55124164704887,2,1
1402,24,76.94702911361516,56.814912048804814,52.898135373231185,10,1
1403,19,64.60766814694571,42.98755698223221,75.20784611253767,8,1
1404,18,100.0,75.65239662024706,55.4652184016018,7,1
1405,21,81.70189008810728,90.80275322604695,69.07958043650952,10,1
1406,24,71.26087653755404,56.019708876247606,74.47676267612447,8,1
1407,19,74.68843260186614,46.02180727539776,67.30560979918465,11,1
1408,18,76.10658123169101,74.36880651512031,44.856596342957694,3,1
1409,23,76.55115311175223,55.07556126339207,91.94799293825602,8,1
1410,20,66.40002673530165,75.513052098593,66.0314895234856,6,1
1411,22,64.08509051147237,84.12071431885379,52.68591243091913,2,1
1412,23,67.7221995741026,72.6286449384411,81.13435200955048,6,1
1413,18,52.90462442429189,79.3367563168366,81.58283681125835,5,1
1414,23,80.7741161046169,79.43257015088581,68.37382919159302,3,1
1415,20,57.97442436026541,81.85925397050082,90.43497870671693,1,1
1416,24,54.10074881522925,68.63295074580473,63.11164874953641,7,1
1417,18,69.78468300153777,78.90706998351116,74.10778305953971,2,1
1418,23,68.0481605546517,70.30162444618836,78.1296196730811,1,1
1419,22,73.74451713683483,73.47848240709317,90.16797862147811,1,1
1420,22,61.47691945905385,100.0,48.680287483433595,7,1
1421,19,64.1118616265354,71.38240733019933,99.50166693269702,1,1
1422,23,80.38179257632736,47.031360940752876,86.08647239791054,9,1
1423,21,79.4682580074279,65.23613151475303,77.39347193452838,6,1
1424,23,78.84287569265017,63.652639421008175,62.404172969944,4,1
1425,24,70.50951418527224,64.2928895754354,61.39597501579631,4,1
1426,18,72.53383934998412,81.34819396754152,75.45397594140753,5,1
1427,18,73.45658331565755,83.8282795672964,77.92559996937949,2,1
1428,24,60.159373902865354,66.52110660223644,76.37841599987138,5,1
1429,23,92.11069900219152,48.513759120735095,73.91703295147362,2,1
1430,24,89.97382048731549,69.3873380525635,77.18355316538842,4,1
1431,20,81.9136838650145,60.39255761066066,45.772528877705554,10,1
1432,24,63.61207620397603,70.94566599559847,68.80674703313387,11,1
1433,22,78.08716176925225,66.30653350934124,55.40121844013864,5,1
1434,24,84.67554906654658,85.02900665761521,71.51353635842584,6,1
1435,18,51.65204647418285,71.84731265049457,87.67758835524552,6,1
1436,22,95.41767642547745,60.43731698089907,61.09575731189864,9,1
1437,18,43.90918583266307,48.60254853662614,63.48852516032716,4,1
1438,19,80.56908729563614,67.32780170542253,61.80579802509443,5,1
1439,21,91.79923459378703,67.37787704475292,63.40911473370946,6,1
1440,18,68.30404803959453,64.32554951814868,78.64863241010559,4,1
1441,22,67.7430340026539,78.85453251964992,81.44636616605685,6,1
1442,19,80.01491188970385,48.64110112547391,89.63040816152304,2,1
1443,18,97.77822837900808,57.324383110445886,59.938447181225634,7,1
1444,20,65.78398543087951,68.74084639280588,80.20727424793074,3,1
1445,24,58.28567212201083,60.16688493463036,82.20443031414132,10,1
1446,21,63.64336816588012,63.00607066553021,91.83955618554214,4,1
1447,18,46.71229011570669,67.15648084990157,60.83414478554632,9,1
1448,19,83.46636848072734,77.60350906779078,47.95704150153878,5,1
1449,20,62.28875420929211,66.5919688503038,68.67137080534448,9,1
1450,23,66.87491268901667,40.424417611074574,100.0,10,1
1451,19,83.6443169712851,59.56084187375201,58.8568465961659,10,1
1452,24,64.34634513385227,74.94097985420112,77.84309936654256,10,1
1453,19,81.38635593082596,78.67743094273177,45.40165684109997,10,1
1454,20,54.4286724427557,79.45001029446546,93.77807901503343,6,1
1455,19,84.38079142485996,83.41648737946888,49.461545546357144,8,1
1456,20,75.12857531898206,69.65812187925984,43.30644484664291,5,1
1457,18,68.67131453770497,71.68430973217505,73.18642906958202,5,1
1458,20,71.96340231915694,53.805280352365855,73.42043455358035,3,1
1459,20,50.698580580208954,37.55594562101638,89.0314734015927,7,1
1460,21,71.62001115920455,48.15384382990942,82.19353588788685,2,1
1461,20,67.87495321965095,58.17427427633386,47.9930870596456,11,1
1462,20,51.10851084343655,48.96413628136865,70.17756553446088,3,1
1463,23,59.933868596401844,63.899022839158,63.63492888986345,2,1
1464,18,68.06132113071223,61.53076435102241,55.979372160701644,8,1
1465,24,60.89061722578238,81.1295781946288,77.20407096698756,4,1
1466,21,33.818291424243746,54.432089170969846,84.51577154965813,10,1
1467,23,86.14581309413299,69.96814684057536,62.336450248124464,8,1
1468,22,67.86865187365503,62.12325229216424,68.00579681997847,8,1
1469,18,35.890746861451824,53.90790007142384,68.80576521227562,8,1
1470,18,100.0,57.812039644446656,64.06697845015492,8,1
1471,22,88.62088496969784,39.28236412887657,66.87139157211523,8,1
1472,24,64.76526923397498,78.47685557651087,64.05928992165465,9,1
1473,20,57.362537629499485,87.63165755247235,73.495610423933,2,1
1474,23,76.04786816140783,64.25547436142436,64.9626873821964,9,1
1475,19,73.03490222326212,68.40686922352036,77.12510952914684,8,1
1476,21,78.1313488720056,63.857990234317974,64.91869912640712,11,1
1477,19,57.405695901174276,56.51872205857911,79.76088694437225,10,1
1478,22,86.4665803145745,77.86864004295226,64.65978503391258,1,1
1479,18,62.89806815236676,72.46695655212261,79.26883538273042,5,1
1480,24,80.21148622983351,27.23011868869237,61.81690480417271,11,1
1481,18,58.04591109314464,53.51544953627238,82.62435051133538,2,1
1482,21,100.0,39.257142506103634,50.6637004099073,10,1
1483,18,80.43285023447888,89.77580083544015,71.92984433940181,5,1
1484,18,100.0,65.59439718575965,65.19418811842057,8,1
1485,21,82.41402964489069,71.36982186374792,71.44582414868904,9,1
1486,23,61.57803464696974,63.05386810887687,57.7681345608995,9,1
1487,23,82.44071190383794,83.43775416806122,69.66483676319314,1,1
1488,21,83.50866727289825,80.04987241632207,58.68775616194744,7,1
1489,24,75.59986216746644,64.98329143771278,69.14195512061393,11,1
1490,22,79.45588708048085,92.05190277945314,68.02617674671488,8,1
1491,18,81.42590694111513,70.59445399126024,75.95907368141127,10,1
1492,24,55.094784838513874,47.558248948056494,72.78971176099854,3,1
1493,18,54.02712392905072,69.40026232518984,94.53962872325944,6,1
1494,22,58.086745020783496,75.244169208168,65.88078293502,11,1
1495,23,71.91313591555766,66.13485346432417,70.40845628674752,3,1
1496,24,66.6524324278987,62.23923736659853,100.0,9,1
1497,20,55.36644151115577,92.70105842721956,69.31737684243987,3,1
1498,20,81.6297131577947,51.397925577985404,83.43865642700732,2,1
1499,20,74.2456723020472,29.308006448460702,78.91859833743196,9,1
1500,23,72.53393487056282,90.66675643301782,100.0,11,1
1501,23,66.13016042239097,50.83533645474493,54.83225138834839,8,1
1502,22,64.3265784645164,63.987347461025,53.465031398573714,8,1
1503,18,57.38003257286535,62.715949829128505,58.585444543288986,2,1
1504,22,84.00610438806007,85.24447886977929,74.07334930824607,6,1
1505,22,59.4476067752022,88.08798931477615,59.95917223999203,5,1
1506,23,73.14085700039224,49.9067436425273,46.39869768512939,2,1
1507,20,94.9301559440805,86.99673479459561,60.90770837898835,5,1
1508,19,65.01613382965974,86.73774442702654,76.4230000857371,4,1
1509,18,84.41053211078791,68.27096917294958,61.15685353176421,9,1
1510,23,78.53063524053509,81.05559577447802,85.70894562077609,1,1
1511,20,74.6720134489158,82.45961935522658,58.49538313513787,6,1
1512,24,76.4552266285713,64.46601008283741,72.16972735230121,7,1
1513,19,68.57640146093604,65.7940681942955,67.3088988311503,6,1
1514,19,70.52163953190161,76.25059265904191,74.26176190191,5,1
1515,23,61.77829077661413,45.20065046709865,75.46624978721563,4,1
1516,21,70.62185681701133,63.04670666879576,91.02235614468378,5,1
1517,18,61.221610063247546,51.19497755175312,80.27815156583017,9,1
1518,19,85.08482639614896,87.93009484198627,66.95080440704736,5,1
1519,23,44.50753856982334,62.88184325696742,79.3543528829801,10,1
1520,23,77.21579936688224,71.86923212330693,81.00297964063084,8,1
1521,20,75.0488005213342,64.94223289638485,96.53959054489688,7,1
1522,24,73.6902394626405,64.03122280358474,70.11440104533743,4,1
1523,21,85.36748423298229,70.9535280262127,71.00501936403946,10,1
1524,18,65.70814614935578,57.77098869277012,87.74759155538649,5,1
1525,22,73.83150766858074,65.22124707945399,48.0177518848015,7,1
1526,24,44.251871677203205,65.11819803870877,69.54434421992697,6,1
1527,24,63.770246767971656,62.07498580184392,80.33199808420868,3,1
1528,20,82.83604646762836,73.47479670843347,84.56655389946908,10,1
1529,19,49.91257396695278,61.74205695179726,45.48778217692823,3,1
1530,19,72.39615050576117,90.5556097537674,55.94078914273688,2,1
1531,20,59.83724392174304,76.80549751256738,42.08771734399197,3,1
1532,23,68.33519542342398,49.10965923362035,82.47526812630628,11,1
1533,19,60.73483766857604,75.7122912165407,74.45348025661318,10,1
1534,21,51.29206593559854,58.347284234889436,89.02816586589088,1,1
1535,18,75.79004972439701,69.89966245567635,72.35000927573027,9,1
1536,24,69.2560485696288,57.76326383121712,98.89180863173017,2,1
1537,24,79.18943679530798,37.278345576733514,60.68363585288346,3,1
1538,21,81.91656861998291,67.69573109900249,67.59433036665986,5,1
1539,19,88.37888105633522,47.91817937612856,76.95396534835754,10,1
1540,24,72.00230118163998,73.87601544223854,63.44695452350539,4,1
1541,22,89.02931536904812,70.44698756129128,77.00599235787406,5,1
1542,18,55.36338238913569,59.545616384831874,70.67216780456943,6,1
1543,18,83.63439743842197,93.55751853233583,69.97293274125981,5,1
1544,24,76.8908562449178,50.64997545773868,70.49660498507023,10,1
1545,20,73.49638978772181,59.25927288241367,80.46480035968794,1,1
1546,24,76.67098351244675,52.31031784662753,67.88531542065635,6,1
1547,20,55.58891682496807,96.57842445162909,58.560637658082925,9,1
1548,24,52.04879785112466,86.9314179830451,72.80602795481252,3,1
1549,22,95.64742279115498,48.09029389937397,64.39300984132072,2,1
1550,23,67.46916732704095,56.44186541684973,60.00945882488615,6,1
